CCSD(T) 3b energies
dV_123 = -1.2698 kelvin
dV_123 = -0.5794 kelvin
dV_123 = -0.279 kelvin
dV_123 = -0.1423 kelvin
dV_123 = -0.0767 kelvin
dV_123 = -0.0257 kelvin
dV_123 = 338.2317 kelvin
dV_123 = -16.3888 kelvin
dV_123 = -7.3757 kelvin
dV_123 = -1.9621 kelvin
dV_123 = -0.609 kelvin
dV_123 = -0.2369 kelvin
dV_123 = -0.109 kelvin
dV_123 = -0.0554 kelvin
dV_123 = -0.0304 kelvin
dV_123 = -0.0172 kelvin
dV_123 = -0.0063 kelvin
dV_123 = -64.8082 kelvin
dV_123 = -8.3533 kelvin
dV_123 = -1.0915 kelvin
dV_123 = -0.0949 kelvin
dV_123 = -0.0183 kelvin
dV_123 = -0.0189 kelvin
dV_123 = -0.0158 kelvin
dV_123 = -0.011 kelvin
dV_123 = -0.0066 kelvin
dV_123 = -0.0041 kelvin
dV_123 = -0.0017 kelvin
dV_123 = 75.4051 kelvin
dV_123 = 27.2791 kelvin
dV_123 = 8.0993 kelvin
dV_123 = 2.6772 kelvin
dV_123 = 0.998 kelvin
dV_123 = 0.4154 kelvin
dV_123 = 0.1891 kelvin
dV_123 = 0.0923 kelvin
dV_123 = 0.0476 kelvin
dV_123 = 0.0258 kelvin
dV_123 = 0.0088 kelvin
dV_123 = -22.2779 kelvin
dV_123 = -11.7051 kelvin
dV_123 = -4.6228 kelvin
dV_123 = -1.8736 kelvin
dV_123 = -0.8329 kelvin
dV_123 = -0.3986 kelvin
dV_123 = -0.2023 kelvin
dV_123 = -0.1081 kelvin
dV_123 = -0.0603 kelvin
dV_123 = -0.0212 kelvin
dV_123 = 46.9579 kelvin
dV_123 = 12.4763 kelvin
dV_123 = 3.9004 kelvin
dV_123 = 1.4101 kelvin
dV_123 = 0.5822 kelvin
dV_123 = 0.2657 kelvin
dV_123 = 0.1308 kelvin
dV_123 = 0.0685 kelvin
dV_123 = 0.0378 kelvin
dV_123 = 0.0129 kelvin
dV_123 = -757.8261 kelvin
dV_123 = 31.0536 kelvin
dV_123 = 14.1612 kelvin
dV_123 = 5.1071 kelvin
dV_123 = 2.0496 kelvin
dV_123 = 0.875 kelvin
dV_123 = 0.3972 kelvin
dV_123 = 0.1917 kelvin
dV_123 = 0.0976 kelvin
dV_123 = 0.0525 kelvin
dV_123 = 0.0292 kelvin
dV_123 = 0.0097 kelvin
dV_123 = 30.399 kelvin
dV_123 = 4.9007 kelvin
dV_123 = 0.393 kelvin
dV_123 = -0.1187 kelvin
dV_123 = -0.0832 kelvin
dV_123 = -0.0358 kelvin
dV_123 = -0.0147 kelvin
dV_123 = -0.0065 kelvin
dV_123 = -0.0032 kelvin
dV_123 = -0.0009 kelvin
dV_123 = -374.3631 kelvin
dV_123 = 44.9254 kelvin
dV_123 = 5.5617 kelvin
dV_123 = 1.2364 kelvin
dV_123 = 0.4416 kelvin
dV_123 = 0.1902 kelvin
dV_123 = 0.0914 kelvin
dV_123 = 0.047 kelvin
dV_123 = 0.0253 kelvin
dV_123 = 0.0139 kelvin
dV_123 = 0.0081 kelvin
dV_123 = 0.0029 kelvin
dV_123 = -108.9939 kelvin
dV_123 = -31.5487 kelvin
dV_123 = -10.2726 kelvin
dV_123 = -3.6954 kelvin
dV_123 = -1.4995 kelvin
dV_123 = -0.6747 kelvin
dV_123 = -0.3288 kelvin
dV_123 = -0.17 kelvin
dV_123 = -0.0924 kelvin
dV_123 = -0.052 kelvin
dV_123 = -0.0185 kelvin
dV_123 = -58.2757 kelvin
dV_123 = 0.5231 kelvin
dV_123 = 2.1297 kelvin
dV_123 = 1.0603 kelvin
dV_123 = 0.4753 kelvin
dV_123 = 0.2216 kelvin
dV_123 = 0.1091 kelvin
dV_123 = 0.0568 kelvin
dV_123 = 0.0306 kelvin
dV_123 = 0.0175 kelvin
dV_123 = 0.0066 kelvin
dV_123 = -6541.3255 kelvin
dV_123 = -259.4955 kelvin
dV_123 = -24.5465 kelvin
dV_123 = -5.1509 kelvin
dV_123 = -1.3813 kelvin
dV_123 = -0.4644 kelvin
dV_123 = -0.1838 kelvin
dV_123 = -0.0807 kelvin
dV_123 = -0.0379 kelvin
dV_123 = -0.0193 kelvin
dV_123 = -0.0098 kelvin
dV_123 = -0.0034 kelvin
dV_123 = -51.1661 kelvin
dV_123 = -16.6318 kelvin
dV_123 = -5.8248 kelvin
dV_123 = -2.2365 kelvin
dV_123 = -0.9536 kelvin
dV_123 = -0.4435 kelvin
dV_123 = -0.2211 kelvin
dV_123 = -0.1165 kelvin
dV_123 = -0.0642 kelvin
dV_123 = -0.0222 kelvin
dV_123 = -83.7496 kelvin
dV_123 = -48.4667 kelvin
dV_123 = -14.5096 kelvin
dV_123 = -4.7845 kelvin
dV_123 = -1.8059 kelvin
dV_123 = -0.7633 kelvin
dV_123 = -0.3532 kelvin
dV_123 = -0.1757 kelvin
dV_123 = -0.0925 kelvin
dV_123 = -0.0517 kelvin
dV_123 = -0.0179 kelvin
dV_123 = -15.2542 kelvin
dV_123 = -0.1675 kelvin
dV_123 = 1.0984 kelvin
dV_123 = 0.6936 kelvin
dV_123 = 0.3612 kelvin
dV_123 = 0.1861 kelvin
dV_123 = 0.0989 kelvin
dV_123 = 0.0549 kelvin
dV_123 = 0.0314 kelvin
dV_123 = 0.0115 kelvin
dV_123 = -100.1639 kelvin
dV_123 = -45.8646 kelvin
dV_123 = -9.7929 kelvin
dV_123 = -2.4961 kelvin
dV_123 = -0.8355 kelvin
dV_123 = -0.3232 kelvin
dV_123 = -0.1332 kelvin
dV_123 = -0.0576 kelvin
dV_123 = -0.0263 kelvin
dV_123 = -0.0122 kelvin
dV_123 = -0.0031 kelvin
dV_123 = -135.7488 kelvin
dV_123 = -5.3036 kelvin
dV_123 = 2.2115 kelvin
dV_123 = 1.5819 kelvin
dV_123 = 0.76 kelvin
dV_123 = 0.349 kelvin
dV_123 = 0.1651 kelvin
dV_123 = 0.0824 kelvin
dV_123 = 0.0432 kelvin
dV_123 = 0.0237 kelvin
dV_123 = 0.0132 kelvin
dV_123 = 0.0051 kelvin
dV_123 = 12.6821 kelvin
dV_123 = -0.0567 kelvin
dV_123 = -0.5583 kelvin
dV_123 = -0.3488 kelvin
dV_123 = -0.1949 kelvin
dV_123 = -0.1096 kelvin
dV_123 = -0.0638 kelvin
dV_123 = -0.0377 kelvin
dV_123 = -0.0146 kelvin
dV_123 = 656.967 kelvin
dV_123 = 56.7194 kelvin
dV_123 = 8.3742 kelvin
dV_123 = 2.0584 kelvin
dV_123 = 0.6876 kelvin
dV_123 = 0.271 kelvin
dV_123 = 0.1178 kelvin
dV_123 = 0.0542 kelvin
dV_123 = 0.0261 kelvin
dV_123 = 0.0065 kelvin
dV_123 = 188.8568 kelvin
dV_123 = -15.9704 kelvin
dV_123 = -10.187 kelvin
dV_123 = -3.4238 kelvin
dV_123 = -1.2532 kelvin
dV_123 = -0.5366 kelvin
dV_123 = -0.2572 kelvin
dV_123 = -0.1323 kelvin
dV_123 = -0.072 kelvin
dV_123 = -0.0408 kelvin
dV_123 = -0.0142 kelvin
dV_123 = 90.3987 kelvin
dV_123 = -1.2412 kelvin
dV_123 = -3.2496 kelvin
dV_123 = -1.8149 kelvin
dV_123 = -0.8664 kelvin
dV_123 = -0.4116 kelvin
dV_123 = -0.2038 kelvin
dV_123 = -0.1061 kelvin
dV_123 = -0.058 kelvin
dV_123 = -0.033 kelvin
dV_123 = -0.0116 kelvin
dV_123 = 14.8072 kelvin
dV_123 = 5.4277 kelvin
dV_123 = 1.5368 kelvin
dV_123 = 0.2711 kelvin
dV_123 = -0.016 kelvin
dV_123 = -0.0554 kelvin
dV_123 = -0.0452 kelvin
dV_123 = -0.0306 kelvin
dV_123 = -0.0198 kelvin
dV_123 = -0.0125 kelvin
dV_123 = -0.0053 kelvin
dV_123 = -31.1606 kelvin
dV_123 = 13.2631 kelvin
dV_123 = 5.614 kelvin
dV_123 = 1.949 kelvin
dV_123 = 0.769 kelvin
dV_123 = 0.3621 kelvin
dV_123 = 0.1912 kelvin
dV_123 = 0.1071 kelvin
dV_123 = 0.0624 kelvin
dV_123 = 0.0224 kelvin
dV_123 = 918.9358 kelvin
dV_123 = 125.6857 kelvin
dV_123 = 16.4877 kelvin
dV_123 = 3.8136 kelvin
dV_123 = 1.2832 kelvin
dV_123 = 0.4917 kelvin
dV_123 = 0.2047 kelvin
dV_123 = 0.0918 kelvin
dV_123 = 0.044 kelvin
dV_123 = 0.0222 kelvin
dV_123 = 0.0119 kelvin
dV_123 = 0.0035 kelvin
dV_123 = -132.833 kelvin
dV_123 = -45.385 kelvin
dV_123 = -10.4731 kelvin
dV_123 = -2.9582 kelvin
dV_123 = -1.0749 kelvin
dV_123 = -0.4569 kelvin
dV_123 = -0.2123 kelvin
dV_123 = -0.1053 kelvin
dV_123 = -0.055 kelvin
dV_123 = -0.03 kelvin
dV_123 = -0.0099 kelvin
dV_123 = -4858.9783 kelvin
dV_123 = -181.9712 kelvin
dV_123 = -7.4836 kelvin
dV_123 = 1.4043 kelvin
dV_123 = 1.2485 kelvin
dV_123 = 0.6494 kelvin
dV_123 = 0.3163 kelvin
dV_123 = 0.1578 kelvin
dV_123 = 0.0823 kelvin
dV_123 = 0.0451 kelvin
dV_123 = 0.0258 kelvin
dV_123 = 0.0092 kelvin
dV_123 = 199.7574 kelvin
dV_123 = 56.7366 kelvin
dV_123 = 17.2085 kelvin
dV_123 = 6.0126 kelvin
dV_123 = 2.2728 kelvin
dV_123 = 0.9333 kelvin
dV_123 = 0.4161 kelvin
dV_123 = 0.1998 kelvin
dV_123 = 0.1022 kelvin
dV_123 = 0.0554 kelvin
dV_123 = 0.0181 kelvin
dV_123 = -4.1288 kelvin
dV_123 = -0.1715 kelvin
dV_123 = 0.0006 kelvin
dV_123 = 0.0047 kelvin
dV_123 = 0.0021 kelvin
dV_123 = -0.3156 kelvin
dV_123 = 0.1702 kelvin
dV_123 = 0.0443 kelvin
dV_123 = 0.0125 kelvin
dV_123 = 0.004 kelvin
dV_123 = 4.1489 kelvin
dV_123 = -0.1321 kelvin
dV_123 = -0.0676 kelvin
dV_123 = -0.0228 kelvin
dV_123 = -0.0081 kelvin
dV_123 = -18.5381 kelvin
dV_123 = -1.9035 kelvin
dV_123 = -0.3008 kelvin
dV_123 = -0.0712 kelvin
dV_123 = -0.0216 kelvin
dV_123 = -38.4867 kelvin
dV_123 = -2.8086 kelvin
dV_123 = -0.4022 kelvin
dV_123 = -0.0891 kelvin
dV_123 = -0.0259 kelvin
dV_123 = 71.3443 kelvin
dV_123 = 5.0275 kelvin
dV_123 = 0.738 kelvin
dV_123 = 0.1694 kelvin
dV_123 = 0.0496 kelvin
dV_123 = 1.3438 kelvin
dV_123 = 0.2733 kelvin
dV_123 = 0.0599 kelvin
dV_123 = 0.0161 kelvin
dV_123 = 0.005 kelvin
dV_123 = 3.0472 kelvin
dV_123 = 0.4424 kelvin
dV_123 = 0.081 kelvin
dV_123 = 0.0196 kelvin
dV_123 = 0.0058 kelvin
dV_123 = -2.5408 kelvin
dV_123 = -0.5841 kelvin
dV_123 = -0.1261 kelvin
dV_123 = -0.0331 kelvin
dV_123 = -0.0101 kelvin
dV_123 = 7.8929 kelvin
dV_123 = 1.0191 kelvin
dV_123 = 0.159 kelvin
dV_123 = 0.0334 kelvin
dV_123 = 0.0088 kelvin
dV_123 = 6.9756 kelvin
dV_123 = 1.0076 kelvin
dV_123 = 0.152 kelvin
dV_123 = 0.0297 kelvin
dV_123 = 0.0076 kelvin
dV_123 = -15.18 kelvin
dV_123 = -1.8545 kelvin
dV_123 = -0.2765 kelvin
dV_123 = -0.0541 kelvin
dV_123 = -0.0141 kelvin
dV_123 = -91.2947 kelvin
dV_123 = -3.2666 kelvin
dV_123 = -0.2945 kelvin
dV_123 = -0.0533 kelvin
dV_123 = -0.0139 kelvin
dV_123 = -99.7162 kelvin
dV_123 = -4.1237 kelvin
dV_123 = -0.394 kelvin
dV_123 = -0.0735 kelvin
dV_123 = -0.0193 kelvin
dV_123 = 277.9082 kelvin
dV_123 = 7.0393 kelvin
dV_123 = 0.6744 kelvin
dV_123 = 0.1302 kelvin
dV_123 = 0.0343 kelvin
dV_123 = 11.5889 kelvin
dV_123 = 1.4773 kelvin
dV_123 = 0.2282 kelvin
dV_123 = 0.0475 kelvin
dV_123 = 0.0125 kelvin
dV_123 = 2.0699 kelvin
dV_123 = 0.8153 kelvin
dV_123 = 0.1307 kelvin
dV_123 = 0.0254 kelvin
dV_123 = 0.0059 kelvin
dV_123 = -10.9765 kelvin
dV_123 = -2.1204 kelvin
dV_123 = -0.3404 kelvin
dV_123 = -0.0695 kelvin
dV_123 = -0.018 kelvin
dV_123 = 26.3019 kelvin
dV_123 = 2.9015 kelvin
dV_123 = 0.4634 kelvin
dV_123 = 0.1018 kelvin
dV_123 = 0.0287 kelvin
dV_123 = 28.4703 kelvin
dV_123 = 3.1968 kelvin
dV_123 = 0.5132 kelvin
dV_123 = 0.1129 kelvin
dV_123 = 0.0319 kelvin
dV_123 = -59.8791 kelvin
dV_123 = -5.8175 kelvin
dV_123 = -0.9609 kelvin
dV_123 = -0.2128 kelvin
dV_123 = -0.0604 kelvin
dV_123 = -8.5996 kelvin
dV_123 = -0.7641 kelvin
dV_123 = -0.1588 kelvin
dV_123 = -0.0467 kelvin
dV_123 = -8.2792 kelvin
dV_123 = -0.712 kelvin
dV_123 = -0.1455 kelvin
dV_123 = -0.043 kelvin
dV_123 = 11.4669 kelvin
dV_123 = 0.9967 kelvin
dV_123 = 0.2202 kelvin
dV_123 = 0.068 kelvin
dV_123 = 24.7072 kelvin
dV_123 = 2.6459 kelvin
dV_123 = 0.4191 kelvin
dV_123 = 0.0921 kelvin
dV_123 = 0.0262 kelvin
dV_123 = 32.7488 kelvin
dV_123 = 3.446 kelvin
dV_123 = 0.5467 kelvin
dV_123 = 0.1207 kelvin
dV_123 = 0.034 kelvin
dV_123 = -59.7589 kelvin
dV_123 = -5.5028 kelvin
dV_123 = -0.9059 kelvin
dV_123 = -0.2017 kelvin
dV_123 = -0.0575 kelvin
dV_123 = -13.3829 kelvin
dV_123 = -0.3329 kelvin
dV_123 = 0.0722 kelvin
dV_123 = 0.0381 kelvin
dV_123 = 0.0155 kelvin
dV_123 = 0.0063 kelvin
dV_123 = 0.003 kelvin
dV_123 = -1.0614 kelvin
dV_123 = 0.9731 kelvin
dV_123 = 0.2574 kelvin
dV_123 = 0.0733 kelvin
dV_123 = 0.0241 kelvin
dV_123 = 0.0088 kelvin
dV_123 = 0.0035 kelvin
dV_123 = 1.3534 kelvin
dV_123 = -3.0453 kelvin
dV_123 = -0.6281 kelvin
dV_123 = -0.1732 kelvin
dV_123 = -0.0569 kelvin
dV_123 = -0.0217 kelvin
dV_123 = -0.0085 kelvin
dV_123 = -31.1955 kelvin
dV_123 = -5.2338 kelvin
dV_123 = -0.8487 kelvin
dV_123 = -0.215 kelvin
dV_123 = -0.0683 kelvin
dV_123 = -0.0251 kelvin
dV_123 = -0.0099 kelvin
dV_123 = -103.0288 kelvin
dV_123 = -7.8355 kelvin
dV_123 = -1.1389 kelvin
dV_123 = -0.2684 kelvin
dV_123 = -0.0808 kelvin
dV_123 = -0.0285 kelvin
dV_123 = -0.0113 kelvin
dV_123 = 522.6995 kelvin
dV_123 = 16.307 kelvin
dV_123 = 2.1617 kelvin
dV_123 = 0.5299 kelvin
dV_123 = 0.164 kelvin
dV_123 = 0.0589 kelvin
dV_123 = 0.0234 kelvin
dV_123 = 1.4803 kelvin
dV_123 = 1.0889 kelvin
dV_123 = 0.271 kelvin
dV_123 = 0.0763 kelvin
dV_123 = 0.0246 kelvin
dV_123 = 0.0092 kelvin
dV_123 = 0.0036 kelvin
dV_123 = 9.8361 kelvin
dV_123 = 1.9809 kelvin
dV_123 = 0.3943 kelvin
dV_123 = 0.0994 kelvin
dV_123 = 0.0303 kelvin
dV_123 = 0.0107 kelvin
dV_123 = 0.0041 kelvin
dV_123 = -50.4957 kelvin
dV_123 = -5.2838 kelvin
dV_123 = -0.9121 kelvin
dV_123 = -0.2266 kelvin
dV_123 = -0.0695 kelvin
dV_123 = -0.0249 kelvin
dV_123 = -0.0095 kelvin
dV_123 = 15.2038 kelvin
dV_123 = 2.9509 kelvin
dV_123 = 0.526 kelvin
dV_123 = 0.1201 kelvin
dV_123 = 0.0339 kelvin
dV_123 = 0.0115 kelvin
dV_123 = 0.0041 kelvin
dV_123 = 10.6067 kelvin
dV_123 = 2.7911 kelvin
dV_123 = 0.5189 kelvin
dV_123 = 0.1193 kelvin
dV_123 = 0.0342 kelvin
dV_123 = 0.0113 kelvin
dV_123 = 0.0042 kelvin
dV_123 = -87.7894 kelvin
dV_123 = -8.4568 kelvin
dV_123 = -1.1882 kelvin
dV_123 = -0.2622 kelvin
dV_123 = -0.0735 kelvin
dV_123 = -0.0248 kelvin
dV_123 = -0.0094 kelvin
dV_123 = -188.858 kelvin
dV_123 = -11.8988 kelvin
dV_123 = -1.3165 kelvin
dV_123 = -0.2761 kelvin
dV_123 = -0.0777 kelvin
dV_123 = -0.0261 kelvin
dV_123 = -0.01 kelvin
dV_123 = -115.1084 kelvin
dV_123 = -11.3672 kelvin
dV_123 = -1.2817 kelvin
dV_123 = -0.2755 kelvin
dV_123 = -0.0785 kelvin
dV_123 = -0.0266 kelvin
dV_123 = -0.0103 kelvin
dV_123 = 1987.8694 kelvin
dV_123 = 27.9604 kelvin
dV_123 = 2.3806 kelvin
dV_123 = 0.5377 kelvin
dV_123 = 0.1594 kelvin
dV_123 = 0.055 kelvin
dV_123 = 0.0213 kelvin
dV_123 = 10.1465 kelvin
dV_123 = 2.9387 kelvin
dV_123 = 0.5474 kelvin
dV_123 = 0.1265 kelvin
dV_123 = 0.0361 kelvin
dV_123 = 0.0123 kelvin
dV_123 = 0.0047 kelvin
dV_123 = -10.5569 kelvin
dV_123 = 1.394 kelvin
dV_123 = 0.3431 kelvin
dV_123 = 0.0863 kelvin
dV_123 = 0.0261 kelvin
dV_123 = 0.0089 kelvin
dV_123 = 0.0034 kelvin
dV_123 = -22.8871 kelvin
dV_123 = -7.4219 kelvin
dV_123 = -1.1101 kelvin
dV_123 = -0.2543 kelvin
dV_123 = -0.0731 kelvin
dV_123 = -0.0245 kelvin
dV_123 = -0.0095 kelvin
dV_123 = 102.4579 kelvin
dV_123 = 12.0974 kelvin
dV_123 = 1.9129 kelvin
dV_123 = 0.4126 kelvin
dV_123 = 0.1151 kelvin
dV_123 = 0.0385 kelvin
dV_123 = 0.0151 kelvin
dV_123 = 100.2073 kelvin
dV_123 = 12.2602 kelvin
dV_123 = 1.9418 kelvin
dV_123 = 0.4189 kelvin
dV_123 = 0.1168 kelvin
dV_123 = 0.039 kelvin
dV_123 = 0.0151 kelvin
dV_123 = -28.3222 kelvin
dV_123 = -3.5622 kelvin
dV_123 = -0.7801 kelvin
dV_123 = -0.2212 kelvin
dV_123 = -0.0747 kelvin
dV_123 = -0.0284 kelvin
dV_123 = -40.3172 kelvin
dV_123 = -3.4691 kelvin
dV_123 = -0.704 kelvin
dV_123 = -0.2018 kelvin
dV_123 = -0.0686 kelvin
dV_123 = -0.0266 kelvin
dV_123 = -41.0892 kelvin
dV_123 = -3.4456 kelvin
dV_123 = -0.6942 kelvin
dV_123 = -0.1993 kelvin
dV_123 = -0.068 kelvin
dV_123 = -0.0261 kelvin
dV_123 = 90.1815 kelvin
dV_123 = 3.6152 kelvin
dV_123 = 0.8395 kelvin
dV_123 = 0.2746 kelvin
dV_123 = 0.1002 kelvin
dV_123 = 0.0401 kelvin
dV_123 = 106.8056 kelvin
dV_123 = 12.1378 kelvin
dV_123 = 1.8953 kelvin
dV_123 = 0.408 kelvin
dV_123 = 0.1137 kelvin
dV_123 = 0.0381 kelvin
dV_123 = 0.0149 kelvin
dV_123 = 129.858 kelvin
dV_123 = 13.2254 kelvin
dV_123 = 2.0498 kelvin
dV_123 = 0.4415 kelvin
dV_123 = 0.1232 kelvin
dV_123 = 0.0414 kelvin
dV_123 = 0.0161 kelvin
dV_123 = -29.0053 kelvin
dV_123 = -3.5218 kelvin
dV_123 = -0.7697 kelvin
dV_123 = -0.2189 kelvin
dV_123 = -0.0743 kelvin
dV_123 = -0.0283 kelvin
dV_123 = 16.028 kelvin
dV_123 = 2.5593 kelvin
dV_123 = 0.6781 kelvin
dV_123 = 0.2133 kelvin
dV_123 = -136.4323 kelvin
dV_123 = -9.0068 kelvin
dV_123 = -1.0349 kelvin
dV_123 = -0.2032 kelvin
dV_123 = -0.0535 kelvin
dV_123 = -70.753 kelvin
dV_123 = -4.7557 kelvin
dV_123 = -0.7564 kelvin
dV_123 = -0.1696 kelvin
dV_123 = -0.0483 kelvin
dV_123 = -71.9021 kelvin
dV_123 = -6.6741 kelvin
dV_123 = -1.094 kelvin
dV_123 = -0.2576 kelvin
dV_123 = -0.0763 kelvin
dV_123 = 78.8401 kelvin
dV_123 = 9.6563 kelvin
dV_123 = 1.5772 kelvin
dV_123 = 0.3514 kelvin
dV_123 = 0.0999 kelvin
dV_123 = -24.6463 kelvin
dV_123 = -0.8132 kelvin
dV_123 = -0.1366 kelvin
dV_123 = -0.0124 kelvin
dV_123 = 0.0015 kelvin
dV_123 = -17.7588 kelvin
dV_123 = 0.0308 kelvin
dV_123 = 0.0148 kelvin
dV_123 = 0.03 kelvin
dV_123 = 0.0152 kelvin
dV_123 = 17.9349 kelvin
dV_123 = 2.3033 kelvin
dV_123 = 0.413 kelvin
dV_123 = 0.0975 kelvin
dV_123 = 0.0285 kelvin
dV_123 = -33.7164 kelvin
dV_123 = -2.8454 kelvin
dV_123 = -0.5442 kelvin
dV_123 = -0.1469 kelvin
dV_123 = -0.047 kelvin
dV_123 = -114.3439 kelvin
dV_123 = -9.4917 kelvin
dV_123 = -1.5563 kelvin
dV_123 = -0.3688 kelvin
dV_123 = -0.1091 kelvin
dV_123 = -4.4978 kelvin
dV_123 = 0.9717 kelvin
dV_123 = 0.2301 kelvin
dV_123 = 0.0545 kelvin
dV_123 = 0.0158 kelvin
dV_123 = 36.5899 kelvin
dV_123 = 7.1433 kelvin
dV_123 = 1.3117 kelvin
dV_123 = 0.3056 kelvin
dV_123 = 0.0891 kelvin
dV_123 = 45.3153 kelvin
dV_123 = 7.9718 kelvin
dV_123 = 1.4113 kelvin
dV_123 = 0.3273 kelvin
dV_123 = 0.0952 kelvin
dV_123 = 1.3 kelvin
dV_123 = 0.3326 kelvin
dV_123 = 0.1281 kelvin
dV_123 = 0.0494 kelvin
dV_123 = -16.7949 kelvin
dV_123 = -0.0115 kelvin
dV_123 = 0.131 kelvin
dV_123 = 0.0497 kelvin
dV_123 = 0.0172 kelvin
dV_123 = 84.8344 kelvin
dV_123 = -3.9194 kelvin
dV_123 = -0.7955 kelvin
dV_123 = -0.1661 kelvin
dV_123 = -0.045 kelvin
dV_123 = -16.5278 kelvin
dV_123 = 0.2763 kelvin
dV_123 = 0.1602 kelvin
dV_123 = 0.0509 kelvin
dV_123 = 0.0175 kelvin
dV_123 = 2.8033 kelvin
dV_123 = 0.7869 kelvin
dV_123 = 0.2335 kelvin
dV_123 = 0.0789 kelvin
dV_123 = -78.409 kelvin
dV_123 = -2.418 kelvin
dV_123 = -0.3061 kelvin
dV_123 = -0.0517 kelvin
dV_123 = -0.0119 kelvin
dV_123 = -27.3807 kelvin
dV_123 = 0.4812 kelvin
dV_123 = 0.2564 kelvin
dV_123 = 0.0812 kelvin
dV_123 = 0.028 kelvin
dV_123 = -5.4121 kelvin
dV_123 = -0.0443 kelvin
dV_123 = 0.048 kelvin
dV_123 = 0.0199 kelvin
dV_123 = 0.0077 kelvin
dV_123 = 0.0029 kelvin
dV_123 = -0.2279 kelvin
dV_123 = 0.4639 kelvin
dV_123 = 0.117 kelvin
dV_123 = 0.0326 kelvin
dV_123 = 0.0108 kelvin
dV_123 = 0.0037 kelvin
dV_123 = 0.91 kelvin
dV_123 = -0.9627 kelvin
dV_123 = -0.2433 kelvin
dV_123 = -0.07 kelvin
dV_123 = -0.0232 kelvin
dV_123 = -0.0084 kelvin
dV_123 = -35.4858 kelvin
dV_123 = -3.1108 kelvin
dV_123 = -0.4839 kelvin
dV_123 = -0.1179 kelvin
dV_123 = -0.0363 kelvin
dV_123 = -0.013 kelvin
dV_123 = -63.4107 kelvin
dV_123 = -4.2025 kelvin
dV_123 = -0.6056 kelvin
dV_123 = -0.1394 kelvin
dV_123 = -0.0413 kelvin
dV_123 = -0.0143 kelvin
dV_123 = 144.7349 kelvin
dV_123 = 7.3181 kelvin
dV_123 = 1.0835 kelvin
dV_123 = 0.2611 kelvin
dV_123 = 0.0794 kelvin
dV_123 = 0.0278 kelvin
dV_123 = 2.0344 kelvin
dV_123 = 0.5802 kelvin
dV_123 = 0.1323 kelvin
dV_123 = 0.0358 kelvin
dV_123 = 0.0114 kelvin
dV_123 = 0.004 kelvin
dV_123 = 5.1045 kelvin
dV_123 = 0.8921 kelvin
dV_123 = 0.174 kelvin
dV_123 = 0.0433 kelvin
dV_123 = 0.0131 kelvin
dV_123 = 0.0046 kelvin
dV_123 = -12.8135 kelvin
dV_123 = -1.8446 kelvin
dV_123 = -0.3609 kelvin
dV_123 = -0.0914 kelvin
dV_123 = -0.0283 kelvin
dV_123 = -0.0098 kelvin
dV_123 = 8.218 kelvin
dV_123 = 1.3411 kelvin
dV_123 = 0.2335 kelvin
dV_123 = 0.0531 kelvin
dV_123 = 0.0152 kelvin
dV_123 = 0.0052 kelvin
dV_123 = 6.3041 kelvin
dV_123 = 1.241 kelvin
dV_123 = 0.2214 kelvin
dV_123 = 0.0502 kelvin
dV_123 = 0.0141 kelvin
dV_123 = 0.0047 kelvin
dV_123 = -25.2236 kelvin
dV_123 = -2.9746 kelvin
dV_123 = -0.4955 kelvin
dV_123 = -0.1104 kelvin
dV_123 = -0.0311 kelvin
dV_123 = -0.0103 kelvin
dV_123 = -118.7097 kelvin
dV_123 = -5.3494 kelvin
dV_123 = -0.6017 kelvin
dV_123 = -0.1269 kelvin
dV_123 = -0.0357 kelvin
dV_123 = -0.0119 kelvin
dV_123 = -105.8064 kelvin
dV_123 = -5.4105 kelvin
dV_123 = -0.6172 kelvin
dV_123 = -0.1319 kelvin
dV_123 = -0.0375 kelvin
dV_123 = -0.0127 kelvin
dV_123 = 430.654 kelvin
dV_123 = 9.8767 kelvin
dV_123 = 1.1247 kelvin
dV_123 = 0.2507 kelvin
dV_123 = 0.0733 kelvin
dV_123 = 0.0247 kelvin
dV_123 = 6.8223 kelvin
dV_123 = 1.4346 kelvin
dV_123 = 0.257 kelvin
dV_123 = 0.0593 kelvin
dV_123 = 0.017 kelvin
dV_123 = 0.0059 kelvin
dV_123 = -2.1287 kelvin
dV_123 = 0.75 kelvin
dV_123 = 0.1634 kelvin
dV_123 = 0.0402 kelvin
dV_123 = 0.0118 kelvin
dV_123 = 0.0042 kelvin
dV_123 = -10.6041 kelvin
dV_123 = -2.5913 kelvin
dV_123 = -0.4708 kelvin
dV_123 = -0.1088 kelvin
dV_123 = -0.0309 kelvin
dV_123 = -0.0106 kelvin
dV_123 = 48.4308 kelvin
dV_123 = 5.2887 kelvin
dV_123 = 0.839 kelvin
dV_123 = 0.1839 kelvin
dV_123 = 0.0518 kelvin
dV_123 = 0.0172 kelvin
dV_123 = 48.1993 kelvin
dV_123 = 5.451 kelvin
dV_123 = 0.8688 kelvin
dV_123 = 0.1901 kelvin
dV_123 = 0.0535 kelvin
dV_123 = 0.0179 kelvin
dV_123 = -132.6904 kelvin
dV_123 = -10.2953 kelvin
dV_123 = -1.6732 kelvin
dV_123 = -0.3703 kelvin
dV_123 = -0.1041 kelvin
